//X Y Z Roughness_(0.15893) R G B
13.15958023 -23.11334610 2.19146872 0.009005 0 44 210
13.36342621 -23.24376488 2.14882517 0.011229 0 53 201
14.62462807 -22.99835968 2.00979900 0.003817 0 17 237
12.42894363 -22.86647987 2.31537104 nan 204 204 204
12.66104507 -22.79227448 2.29563665 0.059631 43 255 0
13.02238083 -22.57001305 2.27718782 0.031521 0 157 97
14.24841118 -22.81584549 2.08338594 0.003623 0 17 237
14.69580841 -22.68253136 2.03718710 0.003677 0 17 237
13.37566948 -22.26182175 2.26854658 0.038163 0 190 64
15.06182861 -22.36390495 2.02210951 0.029811 0 148 106
15.35350990 -22.26382446 1.99126673 0.012858 0 62 192
14.30109978 -21.91854858 2.18211937 0.031401 0 154 100
33.97458649 12.61906147 -0.84013319 0.030692 0 151 103
34.17514420 13.40400124 -0.99947786 0.043593 0 217 37
12.90509224 -22.23202896 2.33451462 0.010990 0 53 201
23.49066734 2.44703484 0.43984175 0.010969 0 53 201
21.36492729 10.53711319 -0.39002514 0.009779 0 47 207
21.72744560 10.49419022 -0.46314192 0.027417 0 136 118
20.92890930 16.25183678 -0.53960466 0.010420 0 50 204
24.30297089 30.40371895 -1.63535833 0.092403 207 255 0
20.41453362 2.62289071 1.17749643 nan 204 204 204
19.76334763 16.03268623 -0.29185009 0.011415 0 56 198
13.27346420 16.47892189 -0.26290846 0.020411 0 100 154
11.79700851 17.46276665 -0.32657385 0.011861 0 56 198
10.25618553 18.43985367 -0.41713858 0.030658 0 151 103
17.14113617 24.34907532 -0.88131094 0.071093 100 255 0
8.56912613 17.96461678 -0.04929972 0.019444 0 94 160
15.26716614 24.84509087 -0.82334280 0.035059 0 175 79
14.86541748 25.11276245 -0.85512590 0.002736 0 11 243
43.61051178 15.71606445 -1.60976219 0.055234 22 255 0
33.27029037 12.08221626 -0.99260044 0.028786 0 142 112
32.66569901 12.15466118 -0.84418774 0.008663 0 41 213
33.36380768 12.24736691 -1.00984669 0.032337 0 160 94
31.69123268 10.94366837 -0.64949036 0.081678 154 255 0
32.12919617 11.20460987 -0.74635172 0.031624 0 157 97
29.75740623 8.00092506 -0.31011009 0.076088 127 255 0
28.02087975 2.67691231 -0.27882195 0.024955 0 124 130
26.28519058 0.97990155 -0.01614618 0.045771 0 229 25
26.26384926 1.28127551 0.02300882 0.046892 0 235 19
26.28493309 1.72709548 0.06591892 0.071606 103 255 0
27.18279266 1.91726255 -0.14264441 0.010180 0 50 204
27.45289803 3.11046314 -0.09282637 0.030797 0 151 103
26.12169838 1.12593007 0.04194736 0.001970 0 8 246
20.19770622 -5.81526232 0.49509192 0.009596 0 47 207
20.00422096 -5.42572641 0.61653852 0.008197 0 38 216
22.96735954 -5.23102045 0.89820623 0.056252 25 255 0
23.61874008 -5.28874874 0.75070572 0.051471 1 255 0
19.59910583 -5.23232937 0.75218964 0.011906 0 59 195
23.33201981 -4.85210037 0.88369942 0.016180 0 80 174
23.38603210 -4.72353554 0.89318371 0.025496 0 124 130
24.28754425 -4.19262409 0.78559923 0.055382 22 255 0
20.74449158 2.28950357 1.53322363 nan 204 204 204
20.74489403 2.36958766 1.54087257 nan 204 204 204
17.40171432 -7.84335852 0.74116325 0.024213 0 118 136
17.40842247 -7.72527838 0.76603699 0.038206 0 190 64
17.88074112 -7.43351507 0.71985817 0.004064 0 17 237
22.69198608 -5.53522158 0.90485287 0.075674 124 255 0
22.76592255 -5.36836815 0.91763496 0.032328 0 160 94
23.40277863 -11.07313824 0.75047493 0.015842 0 77 177
50.54285812 -21.22742271 0.54632854 0.051273 1 255 0
17.67807961 -13.41978550 1.14537334 0.015001 0 74 180
10.65871048 -11.43193531 1.22095299 0.015194 0 74 180
11.21890640 -11.21570492 1.18238068 0.033047 0 163 91
15.50122738 -11.13964176 1.17150593 0.051033 0 253 1
15.46365261 -10.80597115 1.25921631 0.082914 160 255 0
16.29815292 -10.30417156 1.22606993 0.013223 0 65 189
13.35492802 -9.62514114 1.20452690 0.016731 0 83 171
16.47819138 -9.53729725 1.36874962 0.001628 0 5 249
17.12805939 -9.71487522 1.20551682 0.052481 7 255 0
13.39079857 -9.49263000 1.23215103 0.068426 88 255 0
16.29182053 -9.35122967 1.44608784 0.037380 0 184 70
16.66126823 -9.23883057 1.40093517 0.021075 0 103 151
13.56583977 -8.74848080 1.38817215 0.013036 0 62 192
13.82728863 -8.83100796 1.31046247 0.053410 13 255 0
14.39126301 -14.54416561 1.33294392 0.037391 0 187 67
14.59750843 -14.46092510 1.32649517 0.057276 31 255 0
10.00359440 -13.66538048 1.37002993 0.066685 79 255 0
17.12892151 -13.55121708 1.19453812 0.031481 0 157 97
10.04276752 -13.55411053 1.39712095 0.040314 0 199 55
11.22057438 -12.89527512 1.41698456 0.099572 243 255 0
9.42247677 -10.35520458 1.77050638 0.056779 28 255 0
11.03370667 -15.41708565 1.51417351 0.036411 0 181 73
12.22600079 -15.35926628 1.39433432 0.044249 0 220 34
12.14865112 -15.10405254 1.46930981 0.031086 0 154 100
12.81563187 -14.80540657 1.46601391 0.056451 28 255 0
11.89018345 -14.70656300 1.60212183 nan 204 204 204
10.23949623 -12.92525768 1.55131388 0.029996 0 148 106
33.28505325 -24.48536491 1.14509106 0.065014 70 255 0
19.36021614 -21.05140877 1.35130405 0.020777 0 103 151
14.82368183 -16.98364449 1.58583260 0.072413 109 255 0
16.44369316 -20.06414223 1.75537205 nan 204 204 204
13.68415928 -19.72972679 2.00401974 0.073414 112 255 0
16.52815247 -24.59622574 1.95774841 0.003246 0 14 240
12.49967957 -23.89599609 2.22656059 0.017111 0 83 171
12.53990459 -23.58364296 2.28308392 0.011126 0 53 201
13.91976833 -23.30655670 2.28787041 0.010929 0 53 201
14.59299755 -23.38630295 2.24926472 0.016774 0 83 171
15.19117832 -23.50618172 2.20544243 0.040154 0 199 55
12.64297199 -23.28477478 2.33498096 0.008488 0 41 213
12.81644821 -23.18656921 2.34741926 0.079046 142 255 0
13.33692360 -23.20842743 2.32595158 0.032907 0 163 91
13.62528419 -23.23283768 2.31160259 0.039250 0 196 58
14.05005932 -23.22603035 2.29796839 0.032152 0 160 94
14.52389622 -23.16558456 2.29188251 0.043522 0 217 37
14.81412411 -22.98521042 2.31388187 0.103684 255 245 0
15.24384594 -23.04722786 2.28645229 0.062453 58 255 0
15.55763340 -22.61138916 2.35278893 nan 204 204 204
15.00766468 -28.46628189 2.51873207 0.004864 0 23 231
15.40776348 -28.33826828 2.53320408 0.021290 0 103 151
19.58441544 -37.60862350 2.61561871 0.029448 0 145 109
23.01749802 -39.83517456 2.75597572 0.051174 1 255 0
30.53004456 -28.81154442 1.44488144 0.037604 0 187 67
30.65396118 -25.05063820 1.29123783 0.071526 103 255 0
31.22170258 -21.88920784 1.00705624 0.007421 0 35 219
30.03250885 -22.91629982 1.33140802 0.094999 222 255 0
30.11614990 -22.81244469 1.30755901 0.081054 151 255 0
30.67318344 -22.08016014 1.14329910 0.002642 0 11 243
30.87882996 -20.95716286 1.03045464 0.062958 61 255 0
31.13857269 -18.69466591 0.81544495 0.093967 216 255 0
31.40210342 -17.11755943 0.62634230 0.034832 0 172 82
36.83348083 -14.57330608 0.53891850 0.040920 0 202 52
33.82676697 -9.57819843 0.54439449 0.015047 0 74 180
39.32920074 -3.14967275 -0.28369284 nan 204 204 204
39.43340302 -3.30059457 -0.27575922 nan 204 204 204
39.27220535 -2.86035180 -0.32765007 0.102925 255 248 0
25.62542534 -3.76716089 0.46383572 nan 204 204 204
25.46410751 -3.46110725 0.45380116 nan 204 204 204
25.16102791 -2.38073158 0.33854818 0.052503 7 255 0
25.59264374 -1.65334189 0.07993507 0.075723 124 255 0
28.93613434 0.70848924 -0.14527321 nan 204 204 204
28.90820885 0.92166430 -0.18467665 0.000671 0 2 252
23.67977142 -0.03928800 0.27569151 0.103460 255 245 0
23.78519821 -0.21306498 0.28354740 0.107540 255 224 0
23.69617081 0.04514937 0.25314760 0.078256 136 255 0
23.81422424 0.22424559 0.18216467 0.064077 64 255 0
24.06476212 0.49766129 0.05379057 0.085606 174 255 0
23.21801186 0.96055096 0.18400621 nan 204 204 204
23.57529449 1.50419760 -0.03759575 0.054143 16 255 0
27.26004791 1.88016152 -0.00594425 0.032312 0 160 94
33.30284500 3.26316667 -0.40731812 0.024666 0 121 133
32.78976440 4.06853580 -0.48855257 0.085343 171 255 0
32.66201401 4.29738665 -0.51602554 0.048906 0 244 10
26.48743057 1.04274857 0.36277819 nan 204 204 204
26.69490814 1.05113482 0.31173277 nan 204 204 204
26.27147484 1.61842608 0.28675699 0.096647 228 255 0
26.20650291 1.71271396 0.28103161 0.094526 219 255 0
26.97233200 2.06809640 0.01966095 0.084216 166 255 0
26.26671600 2.79745603 0.01852179 0.057100 31 255 0
26.19317245 3.04254174 -0.02162600 0.051633 4 255 0
26.57235527 3.57965946 -0.23858833 0.084562 169 255 0
31.37936401 3.66193390 -0.11534834 0.001165 0 2 252
26.46398354 3.77004743 -0.25891352 0.080190 148 255 0
30.65029526 4.96502066 -0.27416134 0.015830 0 77 177
25.45322037 5.24632597 -0.38887024 0.085479 174 255 0
30.34262085 6.18659735 -0.50772715 0.102755 255 248 0
20.42592621 2.68459105 0.54399967 nan 204 204 204
20.52857971 2.54440808 0.55048752 nan 204 204 204
20.43672752 2.84756088 0.50064278 nan 204 204 204
24.49402237 5.16334438 -0.14443874 nan 204 204 204
29.02182770 6.27022076 -0.26943016 0.006294 0 29 225
19.20359802 1.94068086 1.05930185 0.083894 166 255 0
19.41091728 1.77592456 1.04173803 nan 204 204 204
19.14971542 2.08826852 1.03861189 nan 204 204 204
25.47201920 8.40206242 -0.12823200 0.067158 82 255 0
20.44598389 2.61334491 1.43410206 nan 204 204 204
20.48832703 2.69781041 1.40401840 nan 204 204 204
14.09974575 12.79481697 -0.23695660 0.043540 0 217 37
8.83013248 11.39546967 0.55156422 0.090774 198 255 0
8.72384453 11.51088333 0.52360153 0.111651 255 203 0
7.76402855 12.25107479 0.38221836 0.037932 0 187 67
8.46677208 12.63894367 0.09331226 0.108890 255 218 0
8.23307896 13.12618732 -0.07613373 0.001830 0 8 246
19.93574333 15.81135654 -0.28117180 0.032398 0 160 94
20.92412758 16.14378357 -0.51175737 0.075337 121 255 0
6.34583282 12.24112129 0.61955404 0.006389 0 29 225
6.51419640 12.33586693 0.55120897 0.060192 46 255 0
6.66312981 12.41019154 0.49484921 0.063533 64 255 0
5.24682903 13.15401077 0.36820889 0.063069 61 255 0
8.18844509 13.18648624 0.60523605 0.125824 255 131 0
7.18715096 14.98629475 0.00831556 0.068983 91 255 0
7.41802311 15.10659409 -0.07042122 0.026673 0 130 124
19.37608719 15.51515293 -0.11836243 0.057241 31 255 0
8.64096642 17.37909126 -0.32830906 0.024712 0 121 133
15.10214138 22.53604126 -0.76803398 0.042337 0 211 43
12.17658424 21.61216736 -0.27067375 0.049555 0 247 7
23.98264694 26.74423599 -1.35399628 0.095682 225 255 0
14.06814480 27.00403214 -0.87130833 0.023578 0 115 139
14.55951023 27.05118179 -0.90767765 0.020429 0 100 154
32.32598114 -29.32416344 1.67258835 0.026890 0 133 121
32.55844879 -29.02672386 1.64366341 0.036856 0 184 70
50.25005341 -21.66772461 0.91907549 0.023342 0 115 139
50.39363861 -21.31253433 0.88413763 0.027916 0 139 115
14.73396873 -31.07243919 2.39989758 nan 204 204 204
15.26122665 -30.32198906 2.39877081 nan 204 204 204
15.47904968 -30.22238541 2.38187551 0.051995 4 255 0
14.95375443 -29.57508278 2.48756552 0.068914 91 255 0
17.22144508 -29.83984566 2.20735979 0.061855 55 255 0
15.21494102 -29.10159683 2.49256372 0.023831 0 118 136
17.84727669 -27.08463287 2.30685568 0.039133 0 193 61
16.40292931 -22.06968498 1.76645994 0.022857 0 112 142
17.01329803 -21.00430679 1.74504042 0.015334 0 74 180
17.45397949 -20.91560173 1.67559958 0.019487 0 94 160
14.87811470 -28.78277969 2.55356145 0.024040 0 118 136
14.99350929 -28.53724098 2.55810142 0.012797 0 62 192
15.13363075 -28.44124413 2.54890060 0.022116 0 109 145
15.25168800 -28.10527802 2.55889893 0.020368 0 100 154
12.37653828 -24.06071091 2.18855524 nan 204 204 204
12.47512150 -23.77821350 2.20354223 0.024683 0 121 133
12.68519115 -23.67200851 2.18531561 0.034974 0 172 82
13.13214588 -23.64990616 2.12539005 nan 204 204 204
12.65574837 -23.19531441 2.23611689 0.024649 0 121 133
12.93731880 -23.20852852 2.19539976 0.066985 79 255 0
13.48344994 -23.16214371 2.12191916 0.004530 0 20 234
13.15720749 -23.02364731 2.18188524 0.012068 0 59 195
12.80109024 -22.51758575 2.28069592 0.015137 0 74 180
13.99334717 -22.59373665 2.09951735 0.029864 0 148 106
15.09568405 -22.29692841 1.95704222 0.007868 0 38 216
12.93595695 -22.06698799 2.30378723 nan 204 204 204
13.34383774 -22.02611923 2.24768496 0.028047 0 139 115
15.08478165 -22.14162254 1.97180843 0.006985 0 32 222
13.74280739 -21.63132668 2.22331953 0.028139 0 139 115
14.31139565 -21.77990341 2.12322760 0.022526 0 109 145
13.07675648 -18.40069008 1.74776173 0.049407 0 247 7
12.70104790 -18.32968521 1.82539701 0.083634 163 255 0
13.17468071 -18.32874680 1.73696280 0.045929 0 229 25
17.66333199 -13.45151901 1.15195990 0.011756 0 56 198
18.47250557 -9.22642326 1.06473970 0.038862 0 193 61
19.09749031 -8.31359673 0.89970350 0.013624 0 65 189
19.67425537 -8.26810074 0.74626637 0.053972 13 255 0
19.60640907 -6.91043186 0.74182606 0.030665 0 151 103
20.06690407 -6.87911749 0.61643457 0.003308 0 14 240
19.97487640 -6.39903688 0.62791204 0.003380 0 14 240
23.30739403 -4.99993134 0.62055588 0.017303 0 85 169
23.99839401 -4.55980301 0.42798662 0.013731 0 68 186
23.68623161 0.00390685 0.12818718 0.012299 0 59 195
23.70710182 0.50580597 0.07054758 0.048517 0 241 13
23.60358238 1.67956686 -0.03617096 0.045321 0 226 28
28.46714020 2.74888587 -0.19618082 0.069267 91 255 0
29.16113853 2.71323299 -0.33462000 0.004890 0 23 231
43.53400803 15.66174316 -1.50810194 0.045783 0 229 25
43.39609909 15.97415543 -1.53285360 0.065202 70 255 0
62.53479004 25.44264793 -2.74898386 0.009789 0 47 207
16.51122093 -12.89624596 1.45246220 0.028427 0 139 115
16.42710495 -10.46420288 1.56703901 0.024556 0 121 133
16.92181778 -9.85371399 1.45641851 0.020146 0 97 157
16.76067543 -9.69540596 1.50029516 0.009409 0 44 210
17.15684509 -9.71927452 1.39887142 0.016110 0 80 174
17.97515488 -9.43464088 1.19223261 0.059510 43 255 0
16.81361961 -9.40231323 1.49150133 0.018858 0 91 163
18.45193863 -9.21996689 1.07008982 0.028308 0 139 115
17.73622894 -8.61042213 1.25894928 0.030584 0 151 103
22.66875076 -5.43357563 0.79749966 0.009098 0 44 210
23.23237228 -5.07855272 0.64305782 0.033274 0 166 88
23.19461632 -4.79999638 0.63594818 0.001274 0 5 249
19.01737976 -3.42541838 0.75347042 0.001101 0 2 252
22.68917274 4.91620207 -0.24511099 0.016822 0 83 171
22.59561157 5.12515211 -0.25387573 0.025379 0 124 130
31.88327026 10.89970589 -0.69032049 0.043786 0 217 37
30.29145050 15.87400055 -1.21608400 0.059763 43 255 0
30.27982712 16.00504684 -1.23616838 0.032295 0 160 94
16.45305252 -10.03117180 1.57141590 0.049299 0 247 7
20.45196724 2.61272001 0.61102200 nan 204 204 204
20.31703186 2.91770673 0.60344887 nan 204 204 204
23.80185509 10.61932182 -0.40313387 0.022250 0 109 145
22.74428558 11.32387924 -0.32755089 0.047791 0 238 16
12.24950218 12.40724182 -0.20474243 0.010478 0 50 204
10.81975079 13.51110268 -0.23129320 0.011769 0 56 198
28.14667320 30.08802223 -2.02510214 0.107119 255 227 0
19.28977013 1.99041939 0.97084999 nan 204 204 204
8.22011662 14.42357826 -0.03951550 0.009617 0 47 207
8.08465958 14.75082016 -0.12254667 0.003850 0 17 237
11.05320263 19.62061882 -0.30631304 0.003271 0 14 240
11.70903301 19.96867180 -0.47475195 0.039831 0 199 55
24.26449776 30.29313469 -1.69111204 0.000629 0 2 252
20.71669197 2.31672120 1.44582224 nan 204 204 204
14.17780495 16.37930107 0.07871056 0.070668 100 255 0
10.81079292 19.70691681 -0.30022907 0.050362 0 250 4
7.83275890 20.46029472 -0.18395185 0.010597 0 50 204
15.40687752 30.20078468 -0.94216108 0.085230 171 255 0
62.59677505 25.45901489 -2.77268648 0.068710 88 255 0
9.69460106 26.38294601 -0.78961706 0.053509 13 255 0
7.78999376 15.45811653 -0.10243368 0.024393 0 121 133
7.68959093 15.75067711 -0.15185881 0.028747 0 142 112
11.77435493 17.45546150 -0.41754913 0.045671 0 226 28
6.76175928 20.29965782 -0.22749615 0.053907 13 255 0
16.98535538 9.02525043 -0.26055717 0.020897 0 103 151
21.35999107 10.50947952 -0.48490524 0.039509 0 196 58
35.37802505 11.81095886 -0.67463160 0.011680 0 56 198
15.25907135 12.03548527 -0.23087358 0.007137 0 35 219
36.24362564 12.93184566 -0.84870243 0.033012 0 163 91
8.06874466 14.77458572 0.00157881 0.027964 0 139 115
7.01720190 15.47970200 0.02577353 0.027492 0 136 118
34.21807480 -0.81455660 -0.22777987 0.047195 0 235 19
26.33241081 0.89157796 -0.05671072 0.077253 133 255 0
26.25659180 1.19133067 -0.04583883 0.004679 0 20 234
16.45111656 2.62403226 0.36348915 0.003073 0 14 240
20.37278748 2.80948305 0.19288349 nan 204 204 204
17.87538719 -6.96932077 0.65847540 0.036454 0 181 73
22.73027992 -5.42121983 0.58210421 0.026207 0 130 124
22.95939445 -5.17645884 0.54531384 0.008280 0 38 216
23.24831200 -5.03880835 0.49422836 0.029737 0 148 106
23.23357010 -4.81311226 0.50224018 0.000766 0 2 252
32.39956284 -4.64218807 0.03277254 0.034706 0 172 82
15.48245430 -4.33074570 0.62932920 0.024908 0 121 133
24.02850914 -4.38341331 0.36099434 0.009758 0 47 207
12.80977631 -4.21701765 0.73697138 0.012649 0 62 192
12.35166550 -3.68571758 0.90022564 nan 204 204 204
15.73122597 -3.77933431 0.58552456 0.028327 0 139 115
18.81749344 -3.27025104 0.58614302 0.042421 0 211 43
13.48044586 -2.74157906 0.59900236 0.046179 0 229 25
16.04038048 -2.69640350 0.53442049 0.005761 0 26 228
13.63571167 -1.49687982 0.57546663 0.006713 0 32 222
13.11102676 0.17783952 0.72401142 0.003009 0 14 240
12.74685478 1.93565416 0.77088642 0.020491 0 100 154
23.45705795 2.18509722 0.46954918 0.031962 0 157 97
12.88935280 2.10395694 0.71994066 0.021521 0 106 148
13.03686142 2.18722653 0.67175961 0.020881 0 103 151
19.15622330 2.29964495 0.48192787 nan 204 204 204
19.15832520 2.53621888 0.47424936 0.013723 0 68 186
23.20321465 2.61815834 0.50840139 0.058396 37 255 0
12.83734512 3.87844372 0.61592865 0.012712 0 62 192
35.29228592 -18.43555450 0.62931013 0.047231 0 235 19
35.74380875 -18.23962212 0.58606386 0.016191 0 80 174
18.35332489 -12.43848705 1.01682234 0.029585 0 145 109
10.64396858 -11.42236233 1.14282751 0.022840 0 112 142
13.70493698 -10.71853447 1.25024748 0.064985 70 255 0
14.86607552 -9.36984634 1.13699627 0.029265 0 145 109
16.30250168 -6.79335880 1.01211357 0.067264 82 255 0
16.29429626 -6.64617014 1.02216911 0.054945 19 255 0
11.67341995 -3.29847741 1.11962652 0.020482 0 100 154
11.80658150 -3.48096228 1.07191706 0.033551 0 166 88
13.22162247 -3.16569805 1.26201200 0.053107 10 255 0
11.70815086 -3.12757730 1.11637402 0.019306 0 94 160
11.81249046 -2.99009299 1.09046888 0.010339 0 50 204
20.49485970 2.73750043 1.01690245 0.009605 0 47 207
23.60034370 -31.34601784 1.14781284 nan 204 204 204
32.08895874 -20.68659019 0.89231396 0.047312 0 235 19
19.27228737 -17.62160683 1.40713835 0.063807 64 255 0
12.44114113 -16.25889778 1.59621334 0.066449 76 255 0
13.49976730 -15.91939354 1.47940016 0.057585 34 255 0
11.47553253 -11.83243656 1.56070185 0.030081 0 148 106
16.26355743 -11.15923691 1.47045231 0.074563 118 255 0
16.56809425 -10.76782990 1.44652176 0.001074 0 2 252
16.20068741 -10.17528343 1.55192900 0.031717 0 157 97
16.42530060 -9.58284950 1.55214763 0.021048 0 103 151
16.83386421 -9.58009243 1.48021531 0.008016 0 38 216
17.20454025 -9.25628567 1.43455935 0.032902 0 163 91
13.58807945 -8.82042313 1.44828510 0.088495 189 255 0
19.43108749 2.25325179 1.22969007 0.000740 0 2 252
15.46675873 -27.41322517 2.10780525 0.027512 0 136 118
17.68920326 -27.40311813 1.92469716 0.005777 0 26 228
17.86956596 -27.06667519 1.93237638 0.014807 0 71 183
25.56186676 -23.52927780 1.43741560 nan 204 204 204
12.71474457 -21.80695915 1.81354260 0.024607 0 121 133
12.49861717 -21.51130676 1.86514807 0.026009 0 127 127
14.92726898 -18.68113899 1.85758066 0.017296 0 85 169
13.61549568 -27.68873978 2.23351264 0.018225 0 88 166
13.97453117 -27.54252625 2.21659493 nan 204 204 204
15.39843178 -26.35555077 2.18854570 0.000723 0 2 252
13.61458206 -25.98440170 2.35867476 0.058962 40 255 0
14.35434151 -26.16320038 2.28690100 0.028561 0 142 112
16.12777901 -26.07078934 2.14808631 0.028444 0 139 115
14.69380569 -25.81502151 2.28437042 0.011452 0 56 198
13.78112221 -24.75345612 2.43402457 0.043251 0 214 40
22.56080437 -37.80617523 2.36101055 0.023335 0 115 139
19.62230301 -32.07619476 2.78269410 0.010134 0 50 204
28.38958168 -31.28684616 1.06929135 0.071625 103 255 0
19.80098152 -31.79485321 2.00176072 0.026791 0 133 121
23.02531242 -39.89336777 3.10080171 0.010574 0 50 204
14.77969742 -31.47515488 2.48736191 nan 204 204 204
15.51268387 -31.29577446 2.42685246 0.023479 0 115 139
15.27357101 -29.26704597 2.50704479 0.007181 0 35 219
12.38377380 -22.76671982 2.04238510 nan 204 204 204
12.45409584 -22.55407906 2.04582906 0.010219 0 50 204
13.05996513 -22.01910210 2.00190139 0.013426 0 65 189
13.16155815 -21.70203781 2.00576210 0.001464 0 5 249
17.35685349 -20.62187004 1.49704504 0.041697 0 208 46
14.86426544 -14.03973484 1.30063915 0.009389 0 44 210
16.22236061 -11.30927849 1.12202549 0.046423 0 232 22
10.33403969 -10.75362873 1.14215589 0.074633 118 255 0
18.67272758 -7.56502390 0.60695410 0.018943 0 91 163
12.93791199 -6.69127083 0.67304611 0.006436 0 29 225
23.27142525 -5.14418936 0.42480421 0.044879 0 223 31
15.44846344 -4.34297228 0.57799959 0.045335 0 226 28
18.84066200 -3.35254908 0.40870285 0.018358 0 88 166
19.03463173 -3.26585627 0.35995007 0.009198 0 44 210
31.62699509 -1.53407598 -0.19701719 0.014320 0 71 183
31.51277924 -1.30058932 -0.19737673 0.006470 0 29 225
44.12539673 -1.15967941 -0.52016354 0.018755 0 91 163
31.61069870 -1.06939089 -0.23040485 0.028801 0 142 112
14.69158745 -28.92640114 2.57080674 0.057001 31 255 0
14.97449493 -28.65018463 2.55217910 0.027820 0 136 118
14.18949699 -28.28189468 2.63561583 0.037214 0 184 70
14.96558189 -28.31729317 2.56223822 0.024118 0 118 136
15.30134010 -28.01718521 2.53845334 0.035100 0 175 79
17.74767494 -27.05759239 2.31692076 0.061769 55 255 0
11.92950821 -22.38334084 2.11637306 nan 204 204 204
12.73329353 -21.86476707 2.04950285 0.016284 0 80 174
12.60191154 -21.52006149 2.08340907 0.026875 0 133 121
12.60607338 -20.63143921 2.12839413 0.061862 55 255 0
13.72632408 -20.14238167 2.00962853 0.034710 0 172 82
13.54173851 -19.00890732 2.08414674 0.062746 58 255 0
14.52029610 -13.86231136 1.37128639 0.045473 0 226 28
9.38021469 -10.41794014 1.39968991 0.017272 0 85 169
12.86905098 -10.41462994 1.17502427 0.003736 0 17 237
15.99102592 -10.41664886 1.18234682 0.031657 0 157 97
13.33670998 -9.48030090 1.10504055 0.002481 0 11 243
16.56833076 -9.45134449 1.07099724 0.009476 0 44 210
15.99869156 -9.23499584 1.19015718 0.007226 0 35 219
16.74333954 -8.82228088 1.03427982 0.009936 0 47 207
17.37119675 -7.43397903 0.88634872 0.008794 0 41 213
17.75866890 -7.41995430 0.80229807 0.041087 0 205 49
22.74639320 -5.40597057 0.53688240 0.033720 0 166 88
12.25541496 -5.29129553 0.87818956 0.025062 0 124 130
14.56886292 -4.58074617 0.81350946 0.017537 0 85 169
23.05821991 -4.66678619 0.43902636 0.005949 0 29 225
11.73317719 -3.44865274 0.99914575 0.018116 0 88 166
11.98746300 -3.59487820 0.92843986 0.032402 0 160 94
15.42752838 -3.41941643 0.54442310 0.025734 0 127 127
11.65999031 -3.20314026 1.01203537 0.008774 0 41 213
11.81879616 -2.98176813 0.95586729 0.013599 0 65 189
12.47792244 -1.13855970 0.64465904 0.003310 0 14 240
12.33073616 -0.79397118 0.66046095 0.032383 0 160 94
17.49745178 0.63956821 0.40650940 0.026610 0 130 124
29.15714645 2.72908974 -0.17800474 0.040370 0 202 52
11.36217308 2.71433020 0.52346992 0.021583 0 106 148
27.44754219 3.14579582 0.04418421 0.067429 82 255 0
11.13564873 3.34104586 0.48684835 0.045845 0 229 25
10.88225365 3.67610407 0.50128126 0.051613 1 255 0
11.08256149 3.50291967 0.47431135 0.015213 0 74 180
10.76266098 3.83032036 0.50768566 0.046218 0 229 25
21.66599083 4.64613676 -0.09732962 0.042746 0 214 40
22.34211540 4.63052225 -0.22116232 0.044211 0 220 34
22.34402466 4.98752975 -0.26319551 0.027895 0 139 115
39.10866165 7.96926689 -0.72270298 0.090879 201 255 0
16.49454308 -10.74853039 1.81717062 0.037485 0 187 67
13.13582039 0.29234040 0.87476873 0.007105 0 32 222
19.33321571 1.88133037 0.64120245 0.003860 0 17 237
19.43791771 1.81659305 0.62795305 nan 204 204 204
13.09005165 2.19103384 0.66651630 0.045060 0 223 31
19.12336349 2.29859400 0.63798618 0.018732 0 91 163
19.23404503 2.42852688 0.60357571 0.001106 0 2 252
19.89500999 2.65154839 0.45583296 nan 204 204 204
7.92783976 7.30350304 0.48425055 0.023967 0 118 136
8.21498108 7.13419056 0.45936632 0.053728 13 255 0
7.64732885 7.45592976 0.50989342 0.028370 0 139 115
7.73978376 7.34687042 0.51716471 0.015624 0 77 177
25.47411156 8.51105213 -0.23642254 0.051316 1 255 0
5.32471037 9.20404720 0.49543905 0.075624 124 255 0
5.36113167 9.33615494 0.44830656 0.014124 0 68 186
5.14244890 11.02515316 0.49334097 nan 204 204 204
22.84514618 11.35373783 -0.21749353 0.009717 0 47 207
35.29497528 11.65508461 -0.65787077 0.029900 0 148 106
8.68810844 11.52023220 0.39113379 0.033421 0 166 88
8.96578789 11.38502693 0.37859344 0.068909 91 255 0
24.16674614 11.90491676 -0.47762346 0.036251 0 181 73
35.06034851 11.94206047 -0.66187239 0.072239 106 255 0
35.32571030 11.88274193 -0.68563032 0.033158 0 163 91
36.98148346 11.92935371 -0.87881660 0.003527 0 14 240
5.16180038 11.97432995 0.21940899 0.012498 0 62 192
36.13320541 12.46787930 -0.83989191 0.010319 0 50 204
5.01714659 12.19124794 0.17687750 0.011473 0 56 198
7.84768820 12.30042076 0.33384323 0.005698 0 26 228
35.64140701 12.58802986 -0.79717016 0.028923 0 142 112
10.19187927 12.54064846 -0.08046150 nan 204 204 204
8.25613976 13.30203819 0.03436899 0.028089 0 139 115
5.22465277 13.89895439 0.27474642 0.061570 52 255 0
13.44117546 14.21393871 -0.19445801 0.051605 1 255 0
12.08291245 21.64745140 -0.57903528 0.029697 0 148 106
11.72121239 22.13284111 -0.63485622 0.094009 216 255 0
11.99838829 22.04629898 -0.64465380 0.023818 0 118 136
